Station:;10488;;;;;;;;
Hauptfrucht:;Zuckerr黚e;Zwischenfrucht:;keine;;;;;;
2014;354;0,3;0,35;5,5;5,1;100;27,7;554;50
2014;355;0,3;0,36;0,1;0;99,7;27,6;553,7;50
2014;356;0,3;0,39;0;0;99,2;27,6;553,4;50
2014;357;0,4;0,4;0,2;0;99;27,5;553,2;50
2014;358;0,3;0,38;2,3;1,1;100;27,7;554;50
2014;359;0,3;0,39;2,6;2,3;100;27,7;554;50
2014;360;0,3;0,31;11,4;11,1;100;27,7;554;50
2014;361;0,3;0,36;0;0;99,5;27,6;553,6;50
2014;362;0,3;0,3;0;0;99,2;27,6;553,3;50
2014;363;0,2;0,28;5,6;4,6;100;27,7;554;50
2014;364;0,3;0,35;2,5;2,1;100;27,7;554;50
2014;365;0,3;0,3;2;1,6;100;27,7;554;50
;;;;;;;;;
Station:;10488;;;;;;;;
Hauptfrucht:;Zuckerr黚e;Zwischenfrucht:;keine;;;;;;
Flexibilisierung:;keine;;;;;;;;
Jahr;Tag;PET;AET;SNKk;PERC;BOF;BOF;SWI;ZG
;mm;mm;mm;mm;%nFK;Vol%;mm;cm;
2015;1;0,6;0,69;0,1;0;99,3;27,6;553,4;50
2015;2;0,3;0,35;2,4;1,5;100;27,7;554;50
2015;3;0,3;0,34;0,3;0;100;27,7;554;50
2015;4;0,3;0,37;0,8;0,4;100;27,7;554;50
2015;5;0,3;0,33;2,1;1,8;100;27,7;554;50
2015;6;0,5;0,56;0,6;0;100;27,7;554;50
2015;7;0,3;0,32;2,3;2;100;27,7;554;50
2015;8;0,3;0,35;6,3;5,9;100;27,7;554;50
2015;9;0,3;0,39;6,1;5,7;100;27,7;554;50
2015;10;0,5;0,56;12,9;12,3;100;27,7;554;50
2015;11;0,3;0,37;0,8;0,4;100;27,7;554;50
2015;12;0,3;0,38;0;0;99,5;27,6;553,6;50
2015;13;0,9;1,07;0;0;98,2;27,4;552,5;50
2015;14;0,6;0,65;2,1;0;100;27,7;554;50
2015;15;0,3;0,38;0;0;99,5;27,6;553,6;50
2015;16;0,4;0,48;0;0;98,9;27,5;553,1;50
2015;17;0,3;0,37;0,9;0;99,6;27,6;553,6;50
2015;18;0,8;0,91;0;0;98,4;27,4;552,7;50
2015;19;0,3;0,35;0;0;98;27,4;552,4;50
2015;20;0,3;0,34;0,7;0;98,4;27,4;552,7;50
2015;21;0,3;0,34;0,1;0;98,1;27,4;552,5;50
2015;22;0,3;0,34;1,3;0;99,3;27,6;553,5;50
2015;23;0,3;0,34;1,7;0,8;100;27,7;554;50
2015;24;0,3;0,34;0;0;99,6;27,6;553,7;50
2015;25;0,3;0,36;0,1;0;99,3;27,6;553,4;50
2015;26;0,4;0,46;6,3;5,2;100;27,7;554;50
2015;27;0,3;0,39;4,6;4,2;100;27,7;554;50
2015;28;0,5;0,53;0,2;0;99,6;27,6;553,7;50
2015;29;0,7;0,76;0;0;98,7;27,5;552,9;50
2015;30;0,3;0,38;0,1;0;98,3;27,4;552,7;50
2015;31;0,3;0,39;0,6;0;98,5;27,5;552,8;50
2015;32;0,5;0,52;0;0;97,9;27,4;552,3;50
2015;33;0,8;0,84;0,2;0;97,1;27,2;551,7;50
2015;34;0,7;0,74;0,3;0;96,6;27,2;551,3;50
2015;35;0,3;0,35;0,9;0;97,3;27,3;551,8;50
2015;36;0,5;0,57;0;0;96,5;27,2;551,3;50
2015;37;0,3;0,37;0;0;96,1;27,1;550,9;50
2015;38;0,7;0,78;0;0;95,1;26,9;550,1;50
2015;39;0,7;0,75;0,8;0;95,1;26,9;550,1;50
2015;40;0,4;0,43;2,2;0;97,4;27,3;551,9;50
2015;41;0,4;0,48;0,1;0;96,9;27,2;551,5;50
2015;42;0,4;0,47;0;0;96,3;27,1;551,1;50
2015;43;1,2;1,33;0;0;94,6;26,8;549,7;50
2015;44;1,3;1,36;0;0;92,9;26,6;548,4;50
2015;45;1,3;1,29;0;0;91,2;26,3;547,1;50
2015;46;0,5;0,46;0;0;90,7;26,2;546,6;50
2015;47;1,3;1,26;0;0;89,1;26;545,4;50
2015;48;1,3;1,28;0;0;87,4;25,7;544,1;50
2015;49;0,5;0,43;0;0;86,9;25,6;543,6;50
2015;50;1,4;1,31;0;0;85,2;25,4;542,3;50
2015;51;1,5;1,37;0;0;83,5;25,1;541;50
2015;52;1;0,86;0;0;82,4;24,9;540,1;50
2015;53;0,5;0,42;0;0;81,9;24,8;539,7;50
2015;54;1;0,89;3,4;0;85,1;25,3;542,2;50
2015;55;1,1;1,02;0;0;83,8;25,1;541,2;50
2015;56;0,9;0,82;0;0;82,7;25;540,4;50
2015;57;1,7;1,47;0;0;80,9;24,7;538,9;50
2015;58;1,7;1,48;0;0;79;24,4;537,4;50
2015;59;0,7;0,57;0,4;0;78,8;24,4;537,3;50
2015;60;0,6;0,53;3,9;0;83;25;540,6;50
2015;61;1,4;1,33;4,2;0;86,6;25,6;543,4;50
2015;62;1,5;1,54;0,3;0;85,1;25,3;542,2;50
2015;63;1,1;1,08;0,2;0;84;25,2;541,4;50
2015;64;0,8;0,8;1,2;0;84,5;25,3;541,8;50
2015;65;0,6;0,56;0,1;0;84;25,2;541,3;50
2015;66;2;1,89;0;0;81,6;24,8;539,4;50
2015;67;1,5;1,37;0;0;79,8;24,5;538,1;50
2015;68;2;1,71;0;0;77,7;24,2;536,4;50
2015;69;1,8;1,48;1,8;0;78;24,2;536,6;50
2015;70;0,6;0,5;2,4;0;80,4;24,6;538,5;50
2015;71;0,6;0,52;0,2;0;80,1;24,5;538,2;50
2015;72;0,6;0,53;0;0;79,4;24,4;537,7;50
2015;73;0,6;0,53;4,6;0;84,6;25,3;541,8;50
2015;74;0,8;0,75;0;0;83,6;25,1;541,1;50
2015;75;1,6;1,48;0;0;81,7;24,8;539,6;50
2015;76;2,5;2,25;0;0;78,9;24,4;537,3;50
2015;77;2,6;2,17;0;0;76,1;23,9;535,2;50
2015;78;2,5;2,01;0;0;73,6;23,5;533,1;50
2015;79;2,4;1,84;0;0;71,3;23,2;531,3;50
2015;80;1,8;1,32;0;0;69,6;22,9;530;50
2015;81;1,2;0,86;0;0;68,5;22,7;529,1;50
2015;82;2,4;1,68;0;0;66,4;22,4;527,4;50
2015;83;1,9;1,3;0;0;64,7;22,1;526,1;50
2015;84;2,7;1,77;0;0;62,5;21,8;524,4;50
2015;85;0,8;0,52;1,8;0;64,1;22;525,6;50
2015;86;1,1;0,74;2,3;0;66;22,3;527,2;50
2015;87;1,4;1;0;0;64,8;22,1;526,2;50
2015;88;0,9;0,59;4,8;0;70,2;23;530,4;50
2015;89;1,6;1,25;1,4;0;70,4;23;530,6;50
2015;90;1,2;0,97;12,1;0;84,5;25,2;541,7;50
2015;91;0,9;1,01;2,4;0;86,2;25,5;543,1;50
2015;92;1;1,15;8,3;0;95,2;26,9;550,2;50
2015;93;1,3;1,5;0,2;0;93,6;26,7;549;50
2015;94;2;2,24;0,2;0;91,1;26,3;546,9;50
2015;95;1,9;1,92;0;0;88,6;25,9;545;50
2015;96;1,3;1,31;0,8;0;87,9;25,8;544,5;50
2015;97;2,9;2,74;0;0;84,5;25,2;541,7;50
2015;98;0,9;0,82;0,1;0;83,6;25,1;541;50
2015;99;2,9;2,56;0;0;80,3;24,6;538,5;50
2015;100;3,5;2,95;0;0;76,6;24;535,5;50
2015;101;3,1;2,48;0;0;73,4;23,5;533;50
2015;102;3,2;2,41;0;0;70,4;23;530,6;50
2015;103;2,3;1,62;0;0;68,3;22,7;529;50
2015;104;2,8;1,97;0;0;65,9;22,3;527;50
2015;105;3,9;2,6;0;0;62,6;21,8;524,4;50
2015;106;1,6;0,97;0;0;61,3;21,6;523,4;50
2015;107;1,9;1,16;0;0;59,9;21,4;522,3;50
2015;108;1,6;0,98;0;0;58,6;21,2;521,3;50
2015;109;3,7;2,13;0;0;55,9;20,7;519,2;50
2015;110;3,8;2,12;0;0;53,2;20,3;517,1;50
2015;111;4,3;2,26;0;0;50,4;19,9;514,8;50
2015;112;1,6;0,8;0;0;49,4;19,7;514;50
2015;113;3,8;1,91;0;0;46,9;19,3;512,1;50
2015;114;4;1,9;0;0;44,5;18,9;510,2;50
2015;115;2,9;1,34;0;0;42,8;18,7;508,9;50
2015;116;2,2;1;0;0;41,6;18,5;507,8;50
2015;117;2,8;1,24;21;0;66,6;22,4;527,6;50
2015;118;1,1;0,97;16,4;0;86,1;25,5;543;50
2015;119;3,5;4,07;0;0;81;24,7;539;50
2015;120;2,9;2,92;3,7;0;82;24,9;539,8;50
2015;121;2,6;2,7;1,4;0;80,4;24,6;538,5;50
2015;122;3,5;3,52;0;0;76;23,9;535;50
2015;123;3,3;2,93;4;0;77,3;24,1;536;50
2015;124;3,3;3,06;0;0;73,4;23,5;533;50
2015;125;1,8;1,47;1,3;0;73,2;23,5;532,8;50
2015;126;2,8;2,33;0;0;70,2;23;530,5;50
2015;127;4;3;0,1;0;66,6;22,4;527,6;50
2015;128;3,6;2,45;0;0;63,5;21,9;525,2;50
2015;129;2,7;1,71;4,7;0;67,3;22,5;528,2;50
2015;130;3,6;2,58;0;0;64;22;525,6;50
2015;131;4,6;2,99;0;0;60,2;21,4;522,6;50
2015;132;4,2;2,55;2,3;0;59,9;21,4;522,4;50
2015;133;4,5;2,69;0;0;56,5;20,8;519,7;50
2015;134;2,3;1,31;1;0;56,1;20,8;519,3;50
2015;135;4,8;2,71;0;0;52,7;20,2;516,6;50
2015;136;3,8;1,99;0,2;0;50,5;19,9;514,9;50
2015;137;2,3;1,17;0;0;50,6;19,9;513,7;51,7
2015;138;4,2;2,17;0;0;48;19,5;511,5;51,7
2015;139;3,6;1,74;0;0;45,8;19,1;509,8;51,7
2015;140;1,4;0,68;0;0;45;19;509,1;51,7
2015;141;2,8;1,31;0;0;43,4;18,8;507,8;51,7
2015;142;4,5;2,07;0;0;40,9;18,4;505,7;51,7
2015;143;2,3;0,99;0;0;39,6;18,2;504,7;51,7
2015;144;3;1,29;0;0;38,1;17,9;503,4;51,7
2015;145;2,2;0,94;1,1;0;38,3;17,9;503,6;51,7
2015;146;1,9;0,79;1,5;0;39,2;18,1;504,4;51,7
2015;147;1,4;0,62;0;0;40,4;18,3;503,7;53,3
2015;148;4,2;1,86;0,2;0;38,4;18;502,1;53,3
2015;149;3,6;1,52;0;0;36,6;17,7;500,6;53,3
2015;150;2,8;1,17;0,7;0;36;17,6;500,1;53,3
2015;151;4,5;1,84;0;0;33,8;17,2;498,2;53,3
2015;152;1,6;0,68;10,5;0;45,4;19,1;508;53,3
2015;153;4,8;2,59;0;0;44,1;18,9;505,4;55
2015;154;4,8;2,38;0;0;41,4;18,4;503;55
2015;155;5,2;2,4;0;0;38,6;18;500,6;55
2015;156;6,2;2,66;0;0;35,5;17,5;498;55
2015;157;6,3;2,57;0;0;32,6;17;495,4;55
2015;158;1,7;0,67;0,4;0;32,3;17;495,2;55
2015;159;2,8;1,16;11,2;0;45,5;19,1;505,2;56,7
2015;160;1,4;0,76;5,2;0;50,4;19,9;509,6;56,7
2015;161;4,5;2,75;0;0;47,4;19,4;506,9;56,7
2015;162;3,7;2,06;0;0;46,6;19,3;504,8;58,3
2015;163;5,1;2,68;3;0;47;19,3;505,1;58,3
2015;164;3,6;1,95;7,9;0;53,4;20,3;511,1;58,3
2015;165;5,5;3,51;0;0;51;20;507,6;60
2015;166;2,6;1,48;0;0;49,5;19,7;506,1;60
2015;167;3,4;1,86;0;0;47,5;19,4;504,2;60
2015;168;4,6;2,41;0;0;45;19;501,8;60
2015;169;1,5;0,79;6,2;0;52;20,1;507,2;61,7
2015;170;2;1,13;1,5;0;52,4;20,2;507,6;61,7
2015;171;2;1,18;3,1;0;54,3;20,5;509,5;61,7
2015;172;1,9;1,18;0;0;54,3;20,5;508,3;63,3
2015;173;1,9;1,16;4,7;0;57,9;21;511,9;63,3
2015;174;2,7;1,81;9,7;0;66,6;22,4;519,7;65
2015;175;1,8;1,4;0;0;65,3;22,2;518,3;65
2015;176;4,8;3,68;0;0;62,7;21,8;514,7;66,7
2015;177;2,8;1,97;0;0;61,7;21,7;512,7;68,3
2015;178;2;1,37;0,7;0;62;21,7;512;70
2015;179;3,7;2,43;0;0;60,8;21,5;509,6;71,7
2015;180;3,4;2,24;0,1;0;58,9;21,2;507,4;71,7
2015;181;4,7;3,01;0;0;57,2;20,9;504,4;73,3
2015;182;6,3;3,93;0;0;54,8;20,6;500,5;75
2015;183;6,6;3,97;0;0;52,6;20,2;496,5;76,7
2015;184;6,6;3,89;0;0;50,4;19,9;492,6;78,3
2015;185;6,5;3,7;0;0;48,5;19,6;488,9;80
2015;186;5,8;3,21;0;0;47,1;19,3;485,7;81,7
2015;187;3,8;2,13;3,1;0;49,9;19,8;486,7;85
2015;188;6,1;3,67;6,6;0;53,9;20,4;489,6;88,3
2015;189;3,1;1,93;0,3;0;54,4;20,5;488;91,7
2015;190;2,9;1,88;2,8;0;56,6;20,8;488,9;95
2015;191;3,6;2,32;0;0;56,6;20,8;486,5;98,3
2015;192;4,7;3,03;0;0;56,1;20,8;483,5;101,7
2015;193;3,3;2,24;2,6;0;57,1;20,9;483,9;103,3
2015;194;1,8;1,22;1,3;0;57,8;21;484;105
2015;195;2,1;1,62;7,7;0;62,1;21,7;490,1;106,7
2015;196;3,9;2,86;0;0;61;21,5;487,2;108,3
2015;197;5;3,5;0,3;0;59,8;21,3;484,1;110
2015;198;5,7;3,94;0;0;58,1;21,1;480,1;111,7
2015;199;4;2,68;0;0;57,2;20,9;477,4;113,3
2015;200;3,4;2,52;8;0;60,9;21,5;482,9;115
2015;201;4,2;3,05;1,8;0;60,8;21,5;481,7;116,7
2015;202;4,6;3,28;0,1;0;59;21,2;478,5;116,7
2015;203;5,6;4,75;27,8;0;72;23,3;501,6;118,3
2015;204;3,2;2,93;0,3;0;70,6;23;499;118,3
2015;205;4,4;3,88;0;0;68,9;22,8;495,1;120
2015;206;3,4;2,86;1,7;0;68,3;22,7;493,9;120
2015;207;4;3,28;0;0;67;22,5;490,6;121,7
2015;208;2,1;1,81;3,9;0;68,1;22,7;492,6;121,7
2015;209;3,1;2,51;0,4;0;67,4;22,6;490,6;123,3
2015;210;2,6;2,07;0;0;66,4;22,4;488,5;123,3
2015;211;4,2;3,26;0;0;64,7;22,1;485,2;123,3
2015;212;3,8;2,84;0;0;63,3;21,9;482,4;123,3
2015;213;3,6;2,65;0;0;61,9;21,7;479,8;121,7
2015;214;3,4;2,45;0;0;60,6;21,5;477,3;121,7
2015;215;5,7;4,05;0;0;58,5;21,1;473,3;121,7
2015;216;5,4;3,71;0;0;56,5;20,8;469,5;120
2015;217;3,9;2,58;0;0;55,2;20,6;467;120
2015;218;6;3,89;0;0;53,1;20,3;463,1;118,3
2015;219;6,1;3,87;0;0;51;20;459,2;118,3
2015;220;5,7;3,49;0;0;49,1;19,7;455,7;116,7
2015;221;4,5;2,72;0;0;47,7;19,4;453;116,7
2015;222;5,5;3,21;0;0;45,9;19,2;449,8;115
2015;223;5,5;3,16;0;0;44,2;18,9;446,6;115
2015;224;4,2;2,33;0;0;42,9;18,7;444,3;113,3
2015;225;4,2;2,28;0;0;41,6;18,5;442;113,3
2015;226;5,2;2,75;0;0;40;18,2;439,3;111,7
2015;227;4;2,4;7,4;0;42,8;18,7;444,2;111,7
2015;228;1,5;1,54;16,3;0;51,4;20;459;110
2015;229;1,4;1,86;28,8;0;66,9;22,5;485,9;110
2015;230;1,3;1,71;54,2;0;98;27,4;538,5;108,3
2015;231;1,3;1,54;4,3;0;99,7;27,6;541,2;106,7
2015;232;3;3,5;0;0;97,6;27,3;537,7;105
2015;233;4,6;5,08;0;0;94,4;26,8;532,6;103,3
2015;234;4;4,26;0;0;91,8;26,4;528,4;101,7
2015;235;4,2;4,41;0;0;89;26;524;101,7
2015;236;3,4;3,69;15,5;0;96,5;27,2;535,8;100
2015;237;2,5;2,88;3;0;96,7;27,2;535,9;98,3
2015;238;4,7;5,38;0;0;93,2;26,6;530,5;96,7
2015;239;4,2;4,54;0;0;90,2;26,2;525,9;95
2015;240;1,3;1,32;0,8;0;89,9;26,1;525,4;93,3
2015;241;3,5;3,58;0;0;87,4;25,7;521,8;91,7
2015;242;4,7;4,6;0;0;84,2;25,2;517,2;91,7
2015;243;4,8;4,49;0;0;81;24,7;512,7;90
2015;244;3,7;3,63;12,4;0;87,4;25,7;521,5;88,3
2015;245;2,9;2,94;0;0;85,3;25,4;518,6;86,7
2015;246;1,7;1,86;13,3;0;93,9;26,7;530;85
2015;247;2,4;2,71;0,3;0;92,2;26,5;527,7;85
2015;248;2,3;2,53;0,9;0;91,1;26,3;526;83,3
2015;249;1,2;1,32;0,9;0;90,8;26,3;525,6;81,7
2015;250;1,5;1,65;1,1;0;90,4;26,2;525;81,7
2015;251;2,6;2,78;0;0;88,3;25,9;522,2;80
2015;252;3;3,05;0;0;85,9;25,5;519,2;78,3
2015;253;2;1,88;1;0;85,2;25,4;518,3;76,7
2015;254;1,7;1,59;0;0;83,9;25,1;516,7;76,7
2015;255;3,7;3,41;0;0;81;24,7;513,3;75
2015;256;3,6;3,2;0;0;78,3;24,3;510,1;75
2015;257;1,9;1,65;2,8;0;79,2;24,4;511,2;73,3
2015;258;1,4;1,23;0;0;78,2;24,3;510;73,3
2015;259;1,7;1,48;0;0;76,9;24;508,5;71,7
2015;260;3,1;2,77;8,6;0;82,1;24,9;514,3;70
2015;261;2,7;2,51;0;0;79,8;24,5;511,8;70
2015;262;2,8;2,56;4,2;0;81,4;24,8;513,4;68,3
2015;263;1,5;1,43;1,3;0;81,3;24,7;513,3;68,3
2015;264;1;0,95;0;0;80,5;24,6;512,3;66,7
2015;265;1,9;1,69;0,8;0;79,6;24,5;511,4;66,7
2015;266;1;0,9;1,3;0;80,1;24,6;511,8;65
2015;267;2,5;2,19;0;0;78;24,2;509,6;65
2015;268;2,3;1,96;0;0;76;23,9;507,7;63,3
2015;269;1,2;1,01;0;0;75;23,8;506,7;63,3
2015;270;1,8;1,4;0;0;73,6;23,5;505,3;63,3
2015;271;2,4;1,85;0;0;71,7;23,2;503,4;61,7
2015;272;1,6;1,2;0;0;70,5;23;502,2;61,7
2015;273;1,6;1,19;0;0;69,3;22,8;501;61,7
2015;274;2,5;1,82;0;0;67,4;22,5;499,2;60
2015;275;2,6;1,85;0;0;65,4;22,2;497,4;60
2015;276;2,4;1,65;0;0;63,7;22;495,7;60
2015;277;2,1;1,41;0;0;62,1;21,7;494,3;58,3
2015;278;2,4;1,57;0;0;60,4;21,4;492,7;58,3
2015;279;1;0,62;0;0;59,8;21,3;492,1;58,3
2015;280;0,8;1,05;15,1;0;75;23,7;506,1;58,3
2015;281;0,7;0,96;33;0;100;27,7;538,2;56,7
2015;282;0,8;0,87;0,8;0;99,9;27,7;538,1;56,7
2015;283;1,7;1,91;0;0;97,7;27,3;536,2;56,7
2015;284;1,9;2,06;0;0;95,4;27;534,1;56,7
2015;285;1,7;1,87;0;0;93,3;26,6;532,2;55
2015;286;0,6;0,59;0;0;92,6;26,5;531,6;55
2015;287;0,6;0,73;12,3;0;100;27,7;543,2;55
2015;288;0,6;0,73;3,7;0;100;27,7;546,2;55
2015;289;0,6;0,78;8,8;0,3;100;27,7;554;55
2015;290;0,6;0,73;0,8;0;100;27,7;554;53,3
2015;291;0,6;0,7;0;0;99,2;27,6;553,3;53,3
2015;292;0,7;0,82;0;0;98,2;27,4;552,5;53,3
2015;293;0,6;0,68;4,3;2,1;100;27,7;554;53,3
2015;294;0,6;0,68;0;0;99,2;27,6;553,3;53,3
2015;295;0,7;0,85;0,4;0;98,7;27,5;552,9;51,7
2015;296;1;1,09;0,4;0;97,9;27,4;552,3;51,7
2015;297;1,5;1,65;0;0;95,9;27;550,6;51,7
2015;298;0,7;0,72;0;0;95;26,9;549,9;51,7
2015;299;1,3;1,43;0;0;93,2;26,6;548,5;51,7
2015;300;1,2;1,27;0;0;91,6;26,4;547,2;50
2015;301;1,5;1,55;0;0;89,7;26,1;545,6;50
2015;302;1,1;1,12;0;0;88,3;25,8;544,5;50
2015;303;0,6;0,6;0;0;87,5;25,7;543,9;50
2015;304;1,6;1,53;0;0;85,6;25,4;542,4;50
2015;305;1,6;1,48;0;0;83,7;25,1;540,9;50
2015;306;1,5;1,3;0;0;82;24,9;539,6;50
2015;307;1,4;1,18;0;0;80,6;24,6;538,4;50
2015;308;0,9;0,78;0;0;79,6;24,5;537,7;50
2015;309;0,9;0,74;0,2;0;78,9;24,4;537,1;50
2015;310;0,7;0,54;0,1;0;78,4;24,3;536,7;50
2015;311;0,6;0,48;8,4;0;88,3;25,9;544,6;50
2015;312;1,2;1,3;0;0;86,7;25,6;543,3;50
2015;313;0,6;0,64;2,1;0;88,5;25,9;544,7;50
2015;314;0,6;0,6;0;0;87,8;25,8;544,1;50
2015;315;0,6;0,59;0,9;0;88,1;25,8;544,4;50
2015;316;0,5;0,51;0;0;87,5;25,7;543,9;50
2015;317;0,9;0,98;3,9;0;91,1;26,3;546,8;50
2015;318;0,7;0,75;3,7;0;94,9;26,9;549,8;50
2015;319;0,5;0,52;16,3;11,5;100;27,7;554;50
2015;320;0,5;0,6;2,6;2;100;27,7;554;50
2015;321;0,5;0,6;8,4;7,8;100;27,7;554;50
2015;322;0,6;0,65;1,9;1,2;100;27,7;554;50
2015;323;0,6;0,66;16;15,3;100;27,7;554;50
2015;324;0,4;0,46;3,5;3,1;100;27,7;554;50
2015;325;0,5;0,61;0,2;0;99,5;27,6;553,6;50
2015;326;0,4;0,48;2,3;1,4;100;27,7;554;50
2015;327;0,3;0,36;0,4;0;100;27,7;554;50
2015;328;0,8;0,88;0;0;98,9;27,5;553,1;50
2015;329;0,4;0,4;0,1;0;98,5;27,5;552,8;50
2015;330;0,3;0,38;0,2;0;98,3;27,4;552,7;50
2015;331;0,5;0,55;0;0;97,6;27,3;552,1;50
2015;332;0,4;0,44;4;1,6;100;27,7;554;50
2015;333;0,4;0,4;1,9;1,5;100;27,7;554;50
2015;334;0,4;0,49;16,3;15,8;100;27,7;554;50
2015;335;0,4;0,43;4,4;4;100;27,7;554;50
2015;336;0,4;0,43;0,7;0,2;100;27,7;554;50
2015;337;0,7;0,8;0;0;99;27,5;553,2;50
2015;338;0,4;0,45;0,3;0;98,8;27,5;553,1;50
2015;339;0,6;0,72;0;0;97,9;27,4;552,4;50
2015;340;0,8;0,94;0;0;96,7;27,2;551,4;50
2015;341;0,4;0,4;0;0;96,2;27,1;551;50
2015;342;0,8;0,87;0;0;95,1;26,9;550,2;50
2015;343;0,3;0,34;2,6;0;98;27,4;552,5;50
2015;344;0,7;0,83;0;0;97;27,2;551,6;50
2015;345;0,4;0,41;5,2;2,4;100;27,7;554;50
2015;346;0,6;0,74;1;0,2;100;27,7;554;50
2015;347;0,3;0,37;2,5;2,2;100;27,7;554;50
2015;348;0,4;0,51;0;0;99,4;27,6;553,5;50
2015;349;0,3;0,36;0;0;98,9;27,5;553,1;50
2015;350;0,6;0,73;0;0;98;27,4;552,4;50
2015;351;0,4;0,4;2,1;0,1;100;27,7;554;50
2015;352;0,4;0,4;7,7;7,3;100;27,7;554;50
2015;353;0,5;0,57;0;0;99,3;27,6;553,4;50
2015;354;0,8;0,88;0;0;98,2;27,4;552,5;50
2015;355;0,4;0,42;3,3;1,4;100;27,7;554;50
2015;356;0,4;0,42;0,2;0;99,8;27,7;553,8;50
2015;357;0,5;0,58;0;0;99;27,5;553,2;50
2015;358;0,7;0,82;0,1;0;98,1;27,4;552,5;50
2015;359;0,4;0,4;2,5;0,6;100;27,7;554;50
2015;360;0,6;0,69;0;0;99,1;27,6;553,3;50
2015;361;0,6;0,68;0;0;98,3;27,4;552,6;50
2015;362;0,4;0,39;0,1;0;97,9;27,4;552,3;50
2015;363;0,5;0,6;0;0;97,1;27,2;551,7;50
2015;364;0,6;0,7;0;0;96,2;27,1;551;50
2015;365;0,6;0,61;1,6;0;97,4;27,3;552;50
;;;;;;;;;
Station:;10488;;;;;;;;
Hauptfrucht:;Zuckerr黚e;Zwischenfrucht:;keine;;;;;;
Flexibilisierung:;keine;;;;;;;;
Jahr;Tag;PET;AET;SNKk;PERC;BOF;BOF;SWI;ZG
;mm;mm;mm;mm;%nFK;Vol%;mm;cm;
2016;1;0,3;0,3;0;0;97,1;27,2;551,7;50
2016;2;0,2;0,27;0;0;96,7;27,2;551,4;50
2016;3;0,2;0,24;0;0;96,4;27,1;551,2;50
2016;4;0,2;0,26;0,8;0;97,1;27,2;551,7;50
2016;5;0,2;0,26;1,8;0;99,1;27,6;553,3;50
2016;6;0,2;0,27;0,1;0;98,9;27,5;553,1;50
2016;7;0,5;0,52;1,2;0;99,7;27,7;553,8;50
2016;8;0,8;0,87;2,1;1;100;27,7;554;50
2016;9;0,4;0,45;0;0;99,4;27,6;553,5;50
2016;10;0,4;0,44;5,3;4,4;100;27,7;554;50
2016;11;0,3;0,36;9,9;9,5;100;27,7;554;50
2016;12;0,3;0,38;3,3;2,9;100;27,7;554;50
2016;13;0,3;0,35;2,9;2,5;100;27,7;554;50
2016;14;0,6;0,67;1,3;0,7;100;27,7;554;50
2016;15;0,5;0,55;4,6;4,1;100;27,7;554;50
2016;16;0,3;0,36;0,1;0;99,7;27,7;553,8;50
2016;17;0,3;0,3;3,5;3;100;27,7;554;50
2016;18;0,4;0,45;0,4;0;99,9;27,7;553,9;50
2016;19;0,5;0,63;0;0;99,1;27,6;553,3;50
2016;20;0,3;0,3;2,9;1,9;100;27,7;554;50
2016;21;0,4;0,43;0;0;99,5;27,6;553,6;50
2016;22;0,6;0,67;0;0;98,6;27,5;552,9;50
2016;23;0,3;0,33;8,7;7,3;100;27,7;554;50
2016;24;0,4;0,48;0,6;0,1;100;27,7;554;50
2016;25;0,4;0,45;3,2;2,7;100;27,7;554;50
2016;26;0,4;0,47;0;0;99,4;27,6;553,5;50
2016;27;0,4;0,5;0,1;0;98,9;27,5;553,1;50
2016;28;0,6;0,73;0,7;0;98,8;27,5;553,1;50
2016;29;0,6;0,71;0;0;97,9;27,4;552,4;50
2016;30;0,4;0,47;0,4;0;97,9;27,4;552,3;50
2016;31;0,7;0,74;4,2;1,8;100;27,7;554;50
2016;32;0,4;0,5;5,4;4,9;100;27,7;554;50
2016;33;0,5;0,56;4,2;3,6;100;27,7;554;50
2016;34;0,6;0,64;0;0;99,2;27,6;553,4;50
2016;35;0,4;0,45;1,7;0,6;100;27,7;554;50
2016;36;0,5;0,52;1,3;0,8;100;27,7;554;50
2016;37;1,1;1,27;0;0;98,4;27,4;552,7;50
2016;38;0,9;0,98;0;0;97,1;27,2;551,7;50
2016;39;0,6;0,65;0,2;0;96,6;27,2;551,3;50
2016;40;0,7;0,82;0,6;0;96,3;27,1;551,1;50
2016;41;0,7;0,73;0,8;0;96,3;27,1;551,1;50
2016;42;0,7;0,75;0,6;0;96,1;27,1;550,9;50
2016;43;0,9;0,92;0;0;94,9;26,9;550;50
2016;44;0,8;0,83;0;0;93,8;26,7;549,1;50
2016;45;0,5;0,5;2;0;95,7;27;550,6;50
2016;46;0,7;0,77;1,1;0;96,1;27,1;550,9;50
2016;47;0,4;0,45;1,2;0;97;27,2;551,7;50
2016;48;0,5;0,57;0,4;0;96,8;27,2;551,5;50
2016;49;1,1;1,27;0;0;95,2;26,9;550,2;50
2016;50;0,7;0,71;0;0;94,3;26,8;549,5;50
2016;51;0,5;0,58;4;0;98,6;27,5;552,9;50
2016;52;0,6;0,66;11,1;9,3;100;27,7;554;50
2016;53;0,6;0,69;10,7;10;100;27,7;554;50
2016;54;0,5;0,6;3,6;3;100;27,7;554;50
2016;55;1,1;1,26;1;0;99,7;27,6;553,7;50
2016;56;1;1,12;0,1;0;98,4;27,4;552,7;50
