Station:;OO536;;;;;;;;
Hauptfrucht:;Wintergerste;Zwischenfrucht:;keine;;;;;;
2014;99;1,3;0,81;1,3;0;55,7;20,7;501,6;66,7
2014;100;0,9;0,57;0;0;55,1;20,6;501;66,7
2014;101;2,4;1,44;0;0;53,8;20,4;499,6;66,7
2014;102;2,2;1,3;0,7;0;54,2;20,5;499;68,3
2014;103;2,3;1,43;2,4;0;55,1;20,6;499,9;68,3
2014;104;1,6;1,07;4,2;0;58,8;21,2;503,1;70
2014;105;1,1;0,74;1,1;0;59,1;21,2;503,4;70
2014;106;2;1,29;0;0;58;21,1;502,1;70
2014;107;3,1;1,97;0;0;57;20,9;500,2;71,7
2014;108;1,2;0,91;7,6;0;62,9;21,8;506,8;71,7
2014;109;2;1,45;0;0;62,4;21,8;505,4;73,3
2014;110;3,6;2,53;0;0;60,2;21,4;502,8;73,3
2014;111;2,5;1,62;0;0;58,8;21,2;501,2;73,3
2014;112;3,4;2,17;0,1;0;57,8;21;499,2;75
2014;113;3,7;2,36;0;0;55,9;20,7;496,8;75
2014;114;3,8;2,74;14,7;0;66,6;22,4;508,8;76,7
2014;115;2,8;2,18;0;0;64,8;22,1;506,6;76,7
2014;116;3,5;2,8;5,6;0;67,7;22,6;509,4;78,3
2014;117;3,5;2,79;0;0;65,4;22,2;506,7;78,3
2014;118;1,6;1,21;0,1;0;64,5;22,1;505,6;78,3
2014;119;3;2,23;0;0;63,4;21,9;503,3;80
2014;120;4;2,82;0;0;61,1;21,6;500,5;80
2014;121;2;1,59;9,7;0;68,1;22,7;508,6;81,7
2014;122;1,1;0,87;1,7;0;68,7;22,7;509,4;81,7
2014;123;1,1;0,89;0,1;0;68,6;22,7;508,6;83,3
2014;124;1,9;1,47;0;0;67,4;22,6;507,1;83,3
2014;125;2,7;2,04;0;0;66,4;22,4;505,1;85
2014;126;2,9;2,16;0,8;0;65,4;22,2;503,7;85
2014;127;2,2;1,64;1,8;0;66;22,3;503,8;86,7
2014;128;2,4;1,76;0,4;0;65,1;22,2;502,5;86,7
2014;129;2,8;2,11;4;0;66,9;22,5;504,3;88,3
2014;130;2,8;2,11;0,8;0;66;22,3;503;88,3
2014;131;3,1;2,32;0,6;0;65,2;22,2;501,2;90
2014;132;3,2;2,37;0,7;0;64,6;22,1;499,5;91,7
2014;133;1,8;1,31;1,2;0;64,5;22,1;499,4;91,7
2014;134;2,4;1,86;0,8;0;64,3;22,1;498,3;93,3
2014;135;1,6;1,17;0,3;0;64,2;22,1;497,5;95
2014;136;2,5;1,8;0;0;63;21,9;495,7;95
2014;137;1,4;1,6;3,4;0;64,8;22,1;497,5;96,7
2014;138;1,3;1,65;17,4;0;75,1;23,8;513,2;96,7
2014;139;3,9;3,57;0,1;0;73,2;23,5;509,8;98,3
2014;140;5,2;4,5;0;0;70,3;23;505,3;98,3
2014;141;5,1;4,14;0;0;68;22,6;501,1;100
2014;142;5,4;4,19;0;0;65,4;22,2;496,9;100
2014;143;3,2;3,62;6,9;0;67,9;22,6;500,2;101,7
2014;144;2,3;2,95;17,2;0;76,7;24;514,5;101,7
2014;145;4,9;4,64;0;0;74,2;23,6;509,8;103,3
2014;146;4,8;4,27;0;0;71,9;23,3;505,5;105
2014;147;1,7;2,16;62,6;12;100;27,7;554;105
2014;148;1,4;1,82;27,1;25,2;100;27,7;554;106,7
2014;149;1,3;1,64;5,5;3,9;100;27,7;554;106,7
2014;150;2,8;3,19;0,1;0;98,2;27,4;550,9;108,3
2014;151;4,9;5,48;0;0;95;26,9;545,4;108,3
2014;152;4,3;4,66;0;0;92,4;26,5;540,8;110
2014;153;4;4,24;0;0;90;26,1;536,5;110
2014;154;3,6;3,72;0;0;87,8;25,8;532,8;110
2014;155;4,6;4,62;0;0;85,4;25,4;528,2;111,7
2014;156;4,1;3,93;0;0;83,2;25;524,3;111,7
2014;157;4,6;4,33;0;0;81;24,7;519,9;113,3
2014;158;5,6;5,12;0;0;78,1;24,2;514,8;113,3
2014;159;6,1;5,35;0;0;75,1;23,8;509,5;113,3
2014;160;6;5,14;0;0;72,7;23,4;504,3;115
2014;161;5,3;4,39;0;0;70,2;23;499,9;115
2014;162;4,1;3,25;0;0;68,9;22,8;496,7;116,7
2014;163;4,4;3,46;0;0;67;22,5;493,2;116,7
2014;164;3,1;2,49;0,4;0;66,4;22,4;491,2;118,3
2014;165;2,3;2,95;5,5;0;67,8;22,6;493,7;118,3
2014;166;3,8;2,98;0;0;66,6;22,4;490,8;120
2014;167;3,1;2,38;0;0;65,4;22,2;488,4;120
2014;168;2,8;2,14;0;0;64,7;22,1;486,2;121,7
2014;169;5;3,76;0;0;62,8;21,8;482,5;121,7
2014;170;1,6;1,18;0;0;62,2;21,7;481,3;121,7
2014;171;2,1;1,67;0,7;0;62,2;21,7;480,3;123,3
2014;172;1,6;1,15;0;0;61,6;21,6;479,1;123,3
2014;173;2,4;1,84;0,4;0;60,9;21,5;477,7;123,3
2014;174;4,3;3,02;0;0;59,3;21,3;474,7;123,3
2014;175;3,2;2,24;0;0;58,2;21,1;472,5;123,3
2014;176;2;2,6;6,9;0;60,4;21,4;476,8;121,7
2014;177;2,8;2,3;1,1;0;59,8;21,3;475,6;121,7
2014;178;4,3;3,23;0,9;0;58,6;21,2;473,2;121,7
2014;179;3,2;2,3;0,4;0;57,6;21;471,4;121,7
2014;180;1,7;2,18;9,6;0;61,5;21,6;478,8;120
2014;181;2,7;2,01;0;0;60,4;21,4;476,8;120
2014;182;3,6;2,68;0,2;0;59,2;21,2;474,3;118,3
2014;183;4,9;3,43;0;0;57,3;21;470,9;118,3
2014;184;5,7;3,8;0;0;55,3;20,6;467,1;116,7
2014;185;5,7;3,72;0;0;53,2;20,3;463,4;115
2014;186;3,6;2,32;0,2;0;52;20,1;461,3;113,3
2014;187;4,7;2,94;0;0;50,4;19,9;458,3;111,7
2014;188;3,3;2,01;0,1;0;49,3;19,7;456,4;110
2014;189;1,9;2,42;40,9;0;72,5;23,4;494,9;105
2014;190;2,1;2,61;4,3;0;74,7;23,7;496,6;100
2014;191;2,4;3,14;10,6;0;80,8;24,7;504;95
2014;192;3;3,52;2,3;0;81,9;24,8;502,8;88,3
2014;193;2,7;2,98;0,4;0;81,3;24,7;500,3;83,3
2014;194;3;3,3;1,5;0;80,7;24,6;498,5;80
2014;195;3,9;4,27;2,3;0;80;24,5;496,5;75
2014;196;4,9;4,83;0;0;76,5;24;491,7;70
2014;197;4,3;3,72;0;0;73,5;23,5;488;63,3
2014;198;4,6;3,65;0;0;69,8;22,9;484,3;60
2014;199;5,8;4,22;0;0;65,2;22,2;480,1;58,3
2014;200;5,9;3,95;0;0;60,8;21,5;476,2;56,7
2014;201;5,6;3,46;0;0;56,8;20,9;472,7;55
2014;202;1,7;1,92;25,6;0;84,1;25,2;496,4;55
2014;203;5,5;6,32;0;0;77,3;24,1;490,1;53,3
2014;204;4,9;4,62;0;0;71,8;23,3;485,5;53,3
2014;205;2,2;2;14,6;0;86,8;25,6;498,1;53,3
2014;206;2,1;2,44;4,4;0;89,9;26,1;500,1;51,7
2014;207;4,3;4,98;0;0;83,8;25,1;495,1;51,7
2014;208;2,4;2,38;10;0;93,7;26,7;502,7;50
2014;209;3;3,42;0,2;0;89,7;26,1;499,5;50
2014;210;2,6;2,73;0,2;0;86,5;25,6;497;50
2014;211;1,6;1,57;2,1;0;87,2;25,7;497,5;50
2014;212;4;3,9;0;0;82,2;24,9;493,6;50
2014;213;3,3;2,9;0;0;78,6;24,3;490,7;50
2014;214;4,1;3,35;2,2;0;77,1;24,1;489,6;50
2014;215;3,1;2,51;13,3;0;90,8;26,2;500,4;50
2014;216;2,4;2,72;2,4;0;90,4;26,2;500,1;50
2014;217;2,5;2,84;1,1;0;88,2;25,8;498,3;50
2014;218;3,3;3,55;0;0;83,7;25,1;494,8;50
2014;219;3,1;2,98;0;0;79,9;24,5;491,8;50
2014;220;4,8;4,18;0;0;74,7;23,7;487,6;50
2014;221;4;3,08;0;0;70,8;23,1;484,6;50
2014;222;4;2,86;1,1;0;68,5;22,7;482,8;50
2014;223;2,8;1,93;0,9;0;67,2;22,5;481,8;50
2014;224;3,2;2,2;0;0;64,4;22,1;479,6;50
2014;225;1,8;1,16;2,8;0;66,4;22,4;481,1;50
2014;226;2,7;1,86;1,2;0;65,4;22,2;480,5;51,7
2014;227;2,5;1,66;9,5;0;75;23,7;488,3;51,7
2014;228;2,3;2,04;5,2;0;78,8;24,4;491,4;51,7
2014;229;3;2,88;0;0;75,3;23,8;488,6;51,7
2014;230;2,3;2,05;1;0;74;23,6;487,5;51,7
2014;231;3,5;2,98;0;0;70;23;484,5;53,3
2014;232;3,4;2,61;0;0;66,9;22,5;481,9;53,3
2014;233;3,1;2,2;0;0;64,3;22,1;479,7;53,3
2014;234;3;1,98;0;0;61,9;21,7;477,7;55
2014;235;1,8;1,12;3,4;0;64,6;22,1;480;55
2014;236;2,6;1,81;0,9;0;63,4;21,9;479,1;56,7
2014;237;2,5;1,65;0,1;0;61,7;21,6;477,6;56,7
2014;238;1,2;0,77;5,7;0;67;22,5;482,5;58,3
2014;239;3,2;2,38;0;0;64,4;22,1;480,1;58,3
2014;240;3,9;2,7;0;0;61,4;21,6;477,4;60
2014;241;1,6;1,03;0,1;0;60,5;21,5;476,5;60
2014;242;2,5;1,61;0,4;0;59,2;21,3;475,3;61,7
2014;243;1,3;0,81;7,9;0;66,5;22,4;482,4;61,7
2014;244;1,2;0,89;0,3;0;66;22,3;481,9;61,7
2014;245;1,1;0,85;1,7;0;66,6;22,4;482,7;63,3
2014;246;1,2;0,9;0;0;65,7;22,3;481,8;63,3
2014;247;2;1,46;0;0;64,3;22,1;480,3;63,3
2014;248;3,8;2,74;0;0;61,5;21,6;477,6;65
2014;249;2,6;1,75;1,2;0;60,9;21,5;477;65
2014;250;2,9;1,93;6,1;0;64,8;22,1;481,1;66,7
2014;251;1,4;1;0;0;63,9;22;480,1;66,7
2014;252;2,3;1,66;0;0;62,3;21,7;478,5;66,7
2014;253;1,1;0,75;0;0;61,6;21,6;477,7;68,3
2014;254;1,5;1,1;11,9;0;71,5;23,2;488,5;68,3
2014;255;1,1;0,99;17,4;0;86,1;25,5;504,9;70
2014;256;1,1;1,28;16,8;0;100;27,7;520,5;70
2014;257;1,1;1,25;13,8;0;100;27,7;533;71,7
2014;258;2;2,35;0;0;97,9;27,4;530,6;71,7
2014;259;3;3,32;0;0;95;26,9;527,3;71,7
2014;260;3,5;3,78;0;0;91,3;26,3;523,5;73,3
2014;261;2,9;3,01;0;0;88,7;25,9;520,5;73,3
2014;262;1,5;1,52;11;0;96,3;27,1;530;75
2014;263;1,6;1,8;0;0;94,8;26,9;528,2;75
2014;264;1;1,14;12,3;0;100;27,7;539,4;75
2014;265;1,1;1,24;8,5;0;100;27,7;546,6;76,7
2014;266;1,5;1,71;2,6;0;100;27,7;547,5;76,7
2014;267;1,9;2,21;0;0;98,2;27,4;545,3;76,7
2014;268;1,1;1,2;0,1;0;97,1;27,2;544,2;78,3
2014;269;0,9;0,99;3,9;0;99,5;27,6;547,1;78,3
2014;270;2;2,35;0,2;0;97,6;27,3;545;80
2014;271;2,8;3,16;0;0;95,1;26,9;541,8;80
2014;272;3;3,3;0;0;92,5;26,5;538,5;80
2014;273;1,3;1,37;0,1;0;91,5;26,4;537,2;81,7
2014;274;2;2,06;0,1;0;90;26,1;535,3;81,7
2014;275;1,5;1,55;0;0;88,8;25,9;533,7;83,3
2014;276;2,6;2,63;0;0;86,8;25,6;531,1;83,3
2014;277;2,5;2,45;0;0;84,9;25,3;528,7;81,7
2014;278;1,4;1,31;0;0;83,9;25,2;527,4;81,7
2014;279;2,3;2,17;0;0;82,2;24,9;525,2;80
2014;280;1,1;0,96;0;0;81,4;24,8;524,2;78,3
2014;281;0,9;0,83;2,5;0;82,8;25;525,9;76,7
2014;282;1,9;1,79;0;0;81,4;24,8;524,1;76,7
2014;283;1,1;0,96;0;0;80,5;24,6;523,2;75
2014;284;1;0,85;0;0;79,8;24,5;522,3;75
2014;285;1,4;1,25;0;0;78,7;24,3;521,1;73,3
2014;286;1,4;1,21;0,9;0;78,5;24,3;520,7;73,3
2014;287;1,1;0,98;5;0;82;24,8;524,7;71,7
2014;288;1,3;1,21;1,9;0;82,5;24,9;525,4;71,7
2014;289;1,2;1,15;3,7;0;85;25,3;527,9;70
2014;290;0,9;0,89;0;0;84,3;25,2;527,1;68,3
2014;291;1,7;1,68;0;0;82,8;25;525,4;68,3
2014;292;2,3;2,11;0;0;80,9;24,7;523,3;66,7
2014;293;1,7;1,48;2,2;0;81,6;24,8;524;65
2014;294;1,1;0,98;5,6;0;86,1;25,5;528,6;65
2014;295;0,6;0,6;9,9;0;95,6;27;537,9;63,3
2014;296;0,6;0,7;4,1;0;99,2;27,6;541,3;61,7
2014;297;1,4;1,57;0;0;97,6;27,3;539,7;60
2014;298;1,2;1,34;0;0;96,1;27,1;538,4;58,3
2014;299;0,7;0,78;0;0;95,3;27;537,6;58,3
2014;300;1,4;1,5;0;0;93,6;26,7;536,1;56,7
2014;301;1,5;1,61;0;0;91,8;26,4;534,5;56,7
2014;302;1,3;1,38;0;0;90,2;26,2;533,1;55
2014;303;0,5;0,53;0;0;89,6;26,1;532,6;55
2014;304;0,8;0,83;0;0;88,7;25,9;531,8;55
2014;305;1,6;1,58;0;0;86,8;25,6;530,2;53,3
2014;306;1,6;1,48;0;0;85;25,3;528,7;53,3
2014;307;1,4;1,26;0;0;83,5;25,1;527,5;53,3
2014;308;0,8;0,71;0;0;82,7;25;526,7;53,3
2014;309;0,5;0,47;0,2;0;82,4;24,9;526,5;51,7
2014;310;0,5;0,43;1,2;0;83,4;25,1;527,3;51,7
2014;311;0,7;0,64;0;0;82,6;24,9;526,6;51,7
2014;312;1,2;1,07;0;0;81,3;24,7;525,6;51,7
2014;313;1;0,88;0;0;80,2;24,6;524,7;51,7
2014;314;0,5;0,46;0;0;79,6;24,5;524,2;51,7
2014;315;0,5;0,44;0;0;79,1;24,4;523,8;50
2014;316;0,5;0,38;0;0;78,6;24,3;523,4;50
2014;317;0,4;0,36;0;0;78,1;24,2;523;50
2014;318;1,1;0,91;0;0;77;24,1;522,1;50
2014;319;0,7;0,57;0;0;76,3;23,9;521,6;50
2014;320;0,4;0,35;0,8;0;76,8;24;522;50
2014;321;0,7;0,6;0;0;76;23,9;521,4;50
2014;322;0,4;0,33;2,9;0;79,2;24,4;523,9;50
2014;323;0,4;0,32;2,9;0;82,4;24,9;526,4;50
2014;324;0,4;0,34;0,7;0;82,8;25;526,8;50
2014;325;0,4;0,34;0;0;82,4;24,9;526,4;50
2014;326;0,9;0,8;0;0;81,4;24,8;525,6;50
2014;327;1;0,87;0;0;80,3;24,6;524,8;50
2014;328;0,4;0,33;0,6;0;80,6;24,6;525;50
2014;329;0,6;0,55;0;0;79,9;24,5;524,4;50
2014;330;0,7;0,59;0;0;79,1;24,4;523,8;50
2014;331;0,6;0,5;0;0;78,5;24,3;523,3;50
2014;332;0,3;0,26;0;0;78,2;24,2;523,1;50
2014;333;0,3;0,26;0;0;77,8;24,2;522,8;50
2014;334;0,3;0,24;0;0;77,5;24,1;522,6;50
2014;335;0,3;0,21;0;0;77,3;24,1;522,4;50
2014;336;0,3;0,21;0,1;0;77,2;24,1;522,3;50
2014;337;0,3;0,22;0,3;0;77,2;24,1;522,3;50
2014;338;0,3;0,27;4;0;81,9;24,8;526;50
2014;339;0,3;0,3;0;0;81,5;24,8;525,7;50
2014;340;0,3;0,28;0;0;81,2;24,7;525,4;50
2014;341;0,3;0,27;0;0;80,8;24,7;525,2;50
2014;342;0,6;0,55;0,6;0;80,8;24,7;525,2;50
2014;343;0,6;0,57;0;0;80,1;24,6;524,6;50
2014;344;0,3;0,25;0,3;0;80,2;24,6;524,7;50
2014;345;0,3;0,27;1,4;0;81,7;24,8;525,8;50
2014;346;0,3;0,31;0,2;0;81,5;24,8;525,7;50
2014;347;0,3;0,31;7,2;0;90,2;26,2;532,6;50
2014;348;0,3;0,34;5,3;0;96,4;27,1;537,5;50
2014;349;0,5;0,62;0;0;95,7;27;536,9;50
2014;350;0,4;0,47;2;0;97,6;27,3;538,4;50
2014;351;0,3;0,38;2,3;0;100;27,7;540,3;50
2014;352;0,3;0,4;1,7;0;100;27,7;541,6;50
2014;353;0,4;0,41;4,3;0;100;27,7;545,5;50
2014;354;0,3;0,39;2,2;0;100;27,7;547,3;50
2014;355;0,4;0,43;0,1;0;99,6;27,6;547;50
2014;356;0,3;0,38;0;0;99,1;27,6;546,6;50
2014;357;0,3;0,39;0;0;98,6;27,5;546,2;50
2014;358;0,3;0,38;6,9;0;100;27,7;552,7;50
2014;359;0,4;0,5;2,2;0,4;100;27,7;554;50
2014;360;0,3;0,32;0,9;0,6;100;27,7;554;50
2014;361;0,3;0,29;0;0;99,6;27,6;553,7;50
2014;362;0,2;0,27;0;0;99,3;27,6;553,4;50
2014;363;0,2;0,26;1,4;0,6;100;27,7;554;50
2014;364;0,3;0,3;2;1,7;100;27,7;554;50
2014;365;0,3;0,32;0,8;0,4;100;27,7;554;50
;;;;;;;;;
Station:;OO536;;;;;;;;
Hauptfrucht:;Wintergerste;Zwischenfrucht:;keine;;;;;;
Flexibilisierung:;keine;;;;;;;;
Jahr;Tag;PET;AET;SNKk;PERC;BOF;BOF;SWI;ZG
;mm;mm;mm;mm;%nFK;Vol%;mm;cm;
2015;1;0,6;0,7;0,3;0;99,5;27,6;553,6;50
2015;2;0,3;0,35;3,7;3;100;27,7;554;50
2015;3;0,3;0,33;0,1;0;99,7;27,7;553,8;50
2015;4;0,3;0,33;0,2;0;99,6;27,6;553,7;50
2015;5;0,3;0,32;0,6;0;99,9;27,7;553,9;50
2015;6;0,6;0,73;0;0;98,9;27,5;553,2;50
2015;7;0,3;0,32;0,9;0;99,6;27,6;553,7;50
2015;8;0,3;0,37;7,3;6,6;100;27,7;554;50
2015;9;0,3;0,39;1,1;0,7;100;27,7;554;50
2015;10;0,4;0,52;13,6;13,1;100;27,7;554;50
2015;11;0,3;0,39;0,9;0,5;100;27,7;554;50
2015;12;0,3;0,38;0;0;99,5;27,6;553,6;50
2015;13;1;1,13;0;0;98,1;27,4;552,5;50
2015;14;0,6;0,67;4,8;2,7;100;27,7;554;50
2015;15;0,3;0,39;0;0;99,5;27,6;553,6;50
2015;16;0,4;0,44;0;0;99;27,5;553,2;50
2015;17;0,3;0,36;1,8;0,6;100;27,7;554;50
2015;18;0,8;0,94;0;0;98,8;27,5;553,1;50
2015;19;0,3;0,34;0;0;98,4;27,4;552,7;50
2015;20;0,3;0,34;1,3;0;99,6;27,6;553,7;50
2015;21;0,4;0,41;0,1;0;99,3;27,6;553,4;50
2015;22;0,3;0,34;2,5;1,5;100;27,7;554;50
2015;23;0,3;0,33;1,3;1;100;27,7;554;50
2015;24;0,3;0,36;0;0;99,5;27,6;553,6;50
2015;25;0,3;0,36;0,1;0;99,3;27,6;553,4;50
2015;26;0,5;0,59;2,1;0,9;100;27,7;554;50
2015;27;0,3;0,39;2,5;2,1;100;27,7;554;50
2015;28;0,5;0,61;0,2;0;99,5;27,6;553,6;50
2015;29;0,7;0,78;0;0;98,5;27,5;552,8;50
2015;30;0,4;0,4;0,6;0;98,7;27,5;553;50
2015;31;0,3;0,37;0,1;0;98,4;27,4;552,7;50
2015;32;0,5;0,59;0;0;97,7;27,3;552,2;50
2015;33;0,8;0,87;0,2;0;96,8;27,2;551,5;50
2015;34;0,5;0,56;0,3;0;96,4;27,1;551,2;50
2015;35;0,3;0,35;0,5;0;96,7;27,2;551,4;50
2015;36;0,5;0,6;0,3;0;96,2;27,1;551;50
2015;37;0,3;0,34;0;0;95,8;27;550,7;50
2015;38;0,8;0,83;0;0;94,7;26,9;549,8;50
2015;39;0,7;0,78;0,8;0;94,7;26,9;549,8;50
2015;40;0,4;0,42;2,6;0;97,6;27,3;552,1;50
2015;41;0,4;0,48;0;0;96,9;27,2;551,6;50
2015;42;0,4;0,46;0;0;96,4;27,1;551,1;50
2015;43;1,2;1,34;0;0;94,7;26,9;549,8;50
2015;44;1,3;1,34;0;0;93;26,6;548,5;50
2015;45;1,3;1,31;0;0;91,3;26,3;547,1;50
2015;46;0,5;0,55;0;0;90,6;26,2;546,6;50
2015;47;1,3;1,32;0;0;89;26;545,3;50
2015;48;1,2;1,13;0;0;87,5;25,7;544,1;50
2015;49;0,4;0,42;0;0;87;25,6;543,7;50
2015;50;1,4;1,32;0;0;85,3;25,4;542,4;50
2015;51;1,5;1,34;0;0;83,6;25,1;541,1;50
2015;52;1,1;0,97;0,1;0;82,5;24,9;540,2;50
2015;53;0,5;0,44;0;0;82;24,9;539,8;50
2015;54;0,8;0,73;2,5;0;84,3;25,2;541,6;50
2015;55;0,9;0,79;0;0;83,3;25,1;540,8;50
2015;56;1;0,88;0;0;82,1;24,9;539,9;50
2015;57;1,7;1,47;0;0;80,3;24,6;538,4;50
2015;58;1,7;1,44;0;0;78,5;24,3;537;50
2015;59;0,8;0,65;0,1;0;77,8;24,2;536,4;50
2015;60;0,8;0,63;1,8;0;79,2;24,4;537,6;50
2015;61;1,3;1,16;4,4;0;83,8;25,1;540,8;51,7
2015;62;1,4;1,31;0,9;0;83,3;25,1;540,4;51,7
2015;63;1;0,94;0,2;0;82,4;24,9;539,7;51,7
2015;64;0,8;0,77;1,4;0;83,3;25,1;540,3;51,7
2015;65;0,6;0,54;0;0;82,6;25;539,8;51,7
2015;66;1,9;1,76;0;0;81,1;24,7;538;53,3
2015;67;1,4;1,19;0;0;79,6;24,5;536,9;53,3
2015;68;1,8;1,55;0;0;77,8;24,2;535,3;53,3
2015;69;1,8;1,46;2,1;0;78,6;24,3;535,9;53,3
2015;70;0,6;0,51;0,9;0;79;24,4;536,3;53,3
2015;71;0,6;0,5;0,3;0;79,4;24,5;536,1;55
2015;72;0,6;0,49;0;0;78,9;24,4;535,6;55
2015;73;0,6;0,54;3,7;0;83,1;25;538,8;56,7
2015;74;0,8;0,76;0,2;0;82,5;24,9;538,3;56,7
2015;75;1,6;1,41;0;0;80,9;24,7;536,9;56,7
2015;76;2,5;2,14;0;0;79,1;24,4;534,7;58,3
2015;77;2,6;2,16;0;0;76,8;24;532,6;58,3
2015;78;2,6;2,08;0;0;74,5;23,7;530,5;58,3
2015;79;2,5;1,99;0;0;72,4;23,3;528,5;58,3
2015;80;1,7;1,3;0,1;0;71,1;23,1;527,3;58,3
2015;81;1;0,73;1,3;0;72,5;23,4;527,9;60
2015;82;2,4;1,84;0;0;70,5;23;526,1;60
2015;83;2;1,46;0;0;69;22,8;524,6;60
2015;84;2,7;1,96;0;0;66,9;22,5;522,7;60
2015;85;0,8;0,61;3,2;0;69,7;22,9;525,2;60
2015;86;1,2;0,93;1,9;0;71,4;23,2;526,2;61,7
2015;87;1,5;1,17;0;0;70,2;23;525;61,7
2015;88;0,9;0,77;6,2;0;75,8;23,9;530,4;61,7
2015;89;1,5;1,28;0,3;0;74,8;23,7;529,4;61,7
2015;90;1,3;1,36;19,7;0;93,8;26,7;547,8;63,3
2015;91;0,9;1,02;5,2;0;97,9;27,4;551,9;63,3
2015;92;1,1;1,3;6,2;2,8;100;27,7;554;65
2015;93;1,1;1,3;0,1;0;98,8;27,5;552,8;65
2015;94;2;2,31;0,2;0;96,8;27,2;550,7;65
2015;95;2;2,16;0;0;94,7;26,9;548,6;65
2015;96;1,6;1,7;0,2;0;93,3;26,6;547,1;65
2015;97;2,9;3,04;0;0;90,5;26,2;544;66,7
2015;98;0,9;0,91;0;0;89,7;26,1;543,1;66,7
2015;99;2,7;2,65;0;0;87,2;25,7;540,5;66,7
2015;100;3,6;3,46;0;0;83,9;25,2;537;66,7
2015;101;3,3;3,02;0;0;81;24,7;534;66,7
2015;102;3,2;2,86;0,2;0;79;24,4;531,4;68,3
2015;103;1,9;1,65;0;0;77,5;24,1;529,7;68,3
2015;104;2,9;2,41;0;0;75,9;23,9;527,3;70
2015;105;3,8;3,12;0;0;73;23,4;524,2;70
2015;106;1,8;1,4;0,2;0;72;23,3;523;70
2015;107;1,7;1,34;0;0;71,4;23,2;521,7;71,7
2015;108;1,8;1,39;0,2;0;70,4;23;520,5;71,7
2015;109;3,6;2,71;0;0;68,7;22,8;517,8;73,3
2015;110;3,6;2,67;0;0;66,4;22,4;515,1;73,3
2015;111;4;2,87;0;0;63,9;22;512,2;73,3
2015;112;1,5;1,02;0;0;63,9;22;511,2;75
2015;113;3,4;2,34;0;0;61,9;21,7;508,9;75
2015;114;4,1;2,76;0;0;60,5;21,5;506,1;76,7
2015;115;3;1,98;0;0;58,8;21,2;504,1;76,7
2015;116;2,4;1,56;0,1;0;58,5;21,2;502,7;78,3
2015;117;2,3;1,81;12,4;0;67,1;22,5;513,3;78,3
2015;118;1,2;1,28;15,4;0;78,5;24,3;527,4;78,3
2015;119;3,3;3,45;0;0;76,3;23,9;524;80
2015;120;2,9;2,91;4,5;0;77,5;24,1;525,6;80
2015;121;3,1;3,11;0,9;0;76,3;23,9;523,4;81,7
2015;122;3,6;3,46;0;0;73,6;23,5;519,9;81,7
2015;123;2,8;2,53;2,9;0;74,4;23,6;520,2;83,3
2015;124;3,6;3,23;0;0;71,9;23,3;517;83,3
2015;125;1,6;1,38;0,2;0;71,6;23,2;515,8;85
2015;126;3,1;2,6;0,8;0;70,2;23;514;85
2015;127;3,3;2,67;0;0;68,8;22,8;511,3;86,7
2015;128;3,2;2,41;0;0;67,1;22,5;508,9;86,7
2015;129;2,9;2,22;1,4;0;67,1;22,5;508,1;88,3
2015;130;3,6;2,7;0;0;65,2;22,2;505,4;88,3
2015;131;4,3;3,14;0;0;63,6;22;502,3;90
2015;132;4;2,95;3,4;0;64,6;22,1;502,7;91,7
2015;133;4,1;2,95;0;0;62,6;21,8;499,8;91,7
2015;134;2,4;1,69;0,2;0;62,2;21,7;498,3;93,3
2015;135;4,5;3,14;0;0;60,8;21,5;495,2;95
2015;136;3,4;2,38;0,2;0;59,4;21,3;493;95
2015;137;3;2,03;0;0;58,7;21,2;491;96,7
2015;138;4,3;2,86;0;0;56,9;20,9;488,1;96,7
2015;139;3,4;2,2;0;0;56,2;20,8;485,9;98,3
2015;140;1,4;0,88;0;0;55,6;20,7;485,1;98,3
2015;141;2,5;1,58;0;0;55,4;20,6;483,5;100
2015;142;4,2;2,66;0;0;53,7;20,4;480,8;100
2015;143;2,1;1,34;0;0;53,6;20,4;479,5;101,7
2015;144;2,5;1,56;0;0;52,6;20,2;477,9;101,7
2015;145;1,6;1,31;1,3;0;53,4;20,3;477,9;103,3
2015;146;2,2;1,46;0,4;0;53,5;20,4;476,9;105
2015;147;1,4;0,89;0;0;53;20,3;476;105
2015;148;3,8;2,53;0,7;0;52,6;20,2;474,1;106,7
2015;149;3,3;2,04;0;0;51,4;20;472,1;106,7
2015;150;2,8;2,04;1,3;0;51,7;20,1;471,4;108,3
2015;151;4,7;2,88;0;0;50;19,8;468,5;108,3
2015;152;1,6;1,68;3;0;51,5;20;469,8;110
2015;153;4,8;2,93;0;0;49,9;19,8;466,9;110
2015;154;4,2;2,52;0;0;48,4;19,5;464,3;110
2015;155;5,2;3,06;0;0;47,5;19,4;461,3;111,7
2015;156;5,7;3,28;0;0;45,6;19,1;458;111,7
2015;157;5,7;3,23;0;0;44,6;18,9;454,8;113,3
2015;158;2,6;1,44;0;0;43,8;18,8;453,3;113,3
2015;159;2,6;3,41;10,9;0;48;19,5;460,8;113,3
2015;160;1,4;1,79;6,4;0;51,2;20;465,4;115
2015;161;3,9;2,55;0;0;49,8;19,8;462,8;115
2015;162;3,6;2,23;0;0;49,3;19,7;460,6;116,7
2015;163;5,1;6,64;15,6;0;54,2;20,5;469,6;116,7
